Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
JX479986.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 588_15_339 clone-lib P3, complete sequence"
JX479987.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 589_15_337 clone-lib P3, complete sequence"
JX479988.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 590_15_338 clone-lib P3, complete sequence"
JX479989.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 591_15_337 clone-lib P3, complete sequence"
JX479990.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 592_15_338 clone-lib P3, complete sequence"
JX479991.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 593_15_337 clone-lib P3, complete sequence"
JX479992.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 594_15_338 clone-lib P3, complete sequence"
JX479993.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 595_15_339 clone-lib P3, complete sequence"
JX479994.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 596_15_337 clone-lib P3, complete sequence"
JX479995.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 597_15_336 clone-lib P3, complete sequence"
JX479996.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 598_15_336 clone-lib P3, complete sequence"
JX479997.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 599_15_337 clone-lib P3, complete sequence"
JX479998.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 600_15_337 clone-lib P3, complete sequence"
JX479999.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 601_15_337 clone-lib P3, complete sequence"
JX480000.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 602_15_338 clone-lib P3, complete sequence"
JX480001.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 603_15_337 clone-lib P3, complete sequence"
JX480002.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 604_15_337 clone-lib P3, complete sequence"
JX480003.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 605_15_339 clone-lib P3, complete sequence"
JX480004.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 606_15_338 clone-lib P3, complete sequence"
JX480005.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 607_15_338 clone-lib P3, complete sequence"
JX480006.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 608_15_337 clone-lib P3, complete sequence"
JX480007.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 609_15_338 clone-lib P3, complete sequence"
JX480008.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 610_15_337 clone-lib P3, complete sequence"
JX480009.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 611_15_338 clone-lib P3, complete sequence"
JX480010.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 612_15_338 clone-lib P3, complete sequence"
JX480011.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 613_15_337 clone-lib P3, complete sequence"
JX480012.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 614_15_338 clone-lib P3, complete sequence"
JX480013.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 615_15_338 clone-lib P3, complete sequence"
JX480014.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 616_15_338 clone-lib P3, complete sequence"
JX480015.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 617_15_337 clone-lib P3, complete sequence"
JX480016.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 618_15_338 clone-lib P3, complete sequence"
JX480017.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 619_15_337 clone-lib P3, complete sequence"
JX480018.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 620_15_336 clone-lib P3, complete sequence"
JX480019.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 621_15_338 clone-lib P3, complete sequence"
JX480020.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 622_15_338 clone-lib P3, complete sequence"
JX480021.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 623_15_337 clone-lib P3, complete sequence"
JX480022.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 624_15_338 clone-lib P3, complete sequence"
JX480023.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 625_14_338 clone-lib P3, complete sequence"
JX480024.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 626_14_338 clone-lib P3, complete sequence"
JX480025.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 627_14_338 clone-lib P3, complete sequence"
JX480026.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 628_14_337 clone-lib P3, complete sequence"
JX480027.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 629_14_337 clone-lib P3, complete sequence"
JX480028.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 630_14_338 clone-lib P3, complete sequence"
JX480029.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 631_14_335 clone-lib P3, complete sequence"
JX480030.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 632_14_338 clone-lib P3, complete sequence"
JX480031.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 633_14_338 clone-lib P3, complete sequence"
JX480032.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 634_14_339 clone-lib P3, complete sequence"
JX480033.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 635_14_338 clone-lib P3, complete sequence"
JX480034.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 636_14_338 clone-lib P3, complete sequence"
JX480035.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 637_14_339 clone-lib P3, complete sequence"
JX480036.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 638_14_339 clone-lib P3, complete sequence"
JX480037.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 639_14_338 clone-lib P3, complete sequence"
JX480038.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 640_14_338 clone-lib P3, complete sequence"
JX480039.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 641_14_338 clone-lib P3, complete sequence"
JX480040.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,340,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 642_14_340 clone-lib P3, complete sequence"
JX480041.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 643_14_338 clone-lib P3, complete sequence"
JX480042.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 644_14_337 clone-lib P3, complete sequence"
JX480043.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 645_14_336 clone-lib P3, complete sequence"
JX480044.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 646_14_336 clone-lib P3, complete sequence"
JX480045.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 647_14_337 clone-lib P3, complete sequence"
JX480046.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 648_14_337 clone-lib P3, complete sequence"
JX480047.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 649_14_337 clone-lib P3, complete sequence"
JX480048.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 650_14_337 clone-lib P3, complete sequence"
JX480049.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 651_14_337 clone-lib P3, complete sequence"
JX480050.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 652_14_338 clone-lib P3, complete sequence"
JX480051.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 653_14_338 clone-lib P3, complete sequence"
JX480052.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 654_14_337 clone-lib P3, complete sequence"
JX480053.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 655_14_337 clone-lib P3, complete sequence"
JX480054.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 656_14_337 clone-lib P3, complete sequence"
JX480055.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 657_14_338 clone-lib P3, complete sequence"
JX480056.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 658_14_337 clone-lib P3, complete sequence"
JX480057.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 659_14_336 clone-lib P3, complete sequence"
JX480058.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,339,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 660_14_339 clone-lib P3, complete sequence"
JX480059.1,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 661_14_337 clone-lib P3, complete sequence"
JX480060.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 662_14_337 clone-lib P3, complete sequence"
JX480061.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 663_14_338 clone-lib P3, complete sequence"
JX480062.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 664_14_336 clone-lib P3, complete sequence"
