Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
EF080851.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone t19HSVd11-6, complete genome"
EF080852.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone t42HSVd11-5, complete genome"
EF080853.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone t48HSVd11-1, complete genome"
EF080854.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone t48HSVd11-2, complete genome"
EF080855.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone t48HSVd11-4, complete genome"
EF080856.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone tz18HSVd11-3, complete genome"
EF080857.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone tz18HSVd11-1, complete genome"
EF080858.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone tz6HSVd11-5, complete genome"
EF080859.1,,"Zhou,Y., Li,S., Cheng,Z., Zhao,J., Jiang,Q.",2006-11-26T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus persica,,,,"Hop stunt viroid clone tz6HSVd11-4, complete genome"
EF076818.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus armeniaca,,,,"Hop stunt viroid clone 5 hsvdp11-1, complete genome"
EF076819.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus armeniaca,,,,"Hop stunt viroid clone 5 hsvdp11-2, complete genome"
EF076820.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus armeniaca,,,,"Hop stunt viroid clone xz17 hsvdp11-2, complete genome"
EF076821.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus armeniaca,,,,"Hop stunt viroid clone xz17 hsvdp11-3, complete genome"
EF076822.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz6 hsvdp11-5, complete genome"
EF076823.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz6 hsvdp11-6, complete genome"
EF076824.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz6 hsvdp11-8, complete genome"
EF076825.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz6 hsvdp11-9, complete genome"
EF076826.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,298,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz16 hsvdp11-1, complete genome"
EF076827.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz16 hsvdp11-6, complete genome"
EF076828.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz16 hsvdp11-7, complete genome"
EF076829.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,298,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz16 hsvdp11-8, complete genome"
EF076830.1,,"Yang,Y., Li,S., Cheng,Z., Wang,H.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz16 hsvdp11-9, complete genome"
EF076831.1,,"Yang,Y., Li,S.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz21 hsvdp11-6, complete genome"
EF076832.1,,"Yang,Y., Li,S.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz21 hsvdp11-7, complete genome"
EF076833.1,,"Yang,Y., Li,S.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz21 hsvdp11-9, complete genome"
EF076834.1,,"Yang,Y., Li,S.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz21 hsvdp11-14, complete genome"
EF076835.1,,"Yang,Y., Li,S.",2006-11-20T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone lz21 hsvdp11-24, complete genome"
DQ318790.1,,"Uc,A., Rodriguez-Garcia,C., Rivera-Bustamante,R., Moreno-Valenzuela,O.A.",2006-11-15T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,394,GenBank,complete,,,,Mexico: Espita Yucatan,Mexico,,Citrus sinensis,,,,"Citrus exocortis viroid clone 2/3, complete genome"
DQ318791.1,,"Uc,A., Rodriguez-Garcia,C., Rivera-Bustamante,R., Moreno-Valenzuela,O.A.",2006-11-15T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,394,GenBank,complete,,,,Mexico: Ticul Yucatan,Mexico,,Citrus maxima,,,,"Citrus exocortis viroid clone 4/5, complete genome"
DQ318792.1,,"Uc,A., Rodriguez-Garcia,C., Rivera-Bustamante,R., Moreno-Valenzuela,O.A.",2006-11-15T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,394,GenBank,complete,,,,Mexico: Ticul Yucatan,Mexico,,Citrus sinensis,,,,"Citrus exocortis viroid clone 2/5, complete genome"
DQ318793.1,,"Uc,A., Rodriguez-Garcia,C., Rivera-Bustamante,R., Moreno-Valenzuela,O.A.",2006-11-15T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,395,GenBank,complete,,,,Mexico: Oxkutzcab Yucatan,Mexico,,Citrus limon,,,,"Citrus exocortis viroid clone 5/5, complete genome"
DQ318794.1,,"Uc,A., Rodriguez-Garcia,C., Rivera-Bustamante,R., Moreno-Valenzuela,O.A.",2006-11-15T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,394,GenBank,complete,,,,Mexico: Dzan Yucatan,Mexico,,Citrus maxima,,,,"Citrus exocortis viroid clone 2/5, complete genome"
DQ323934.1,,"Uc,A., Rodriguez,C.M., Rivera,R., Flores,R., Moreno,O.A.",2006-11-15T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,303,GenBank,complete,,,,,,,,,,,"Hop stunt viroid - citrus, complete sequence"
EF044302.1,,"Kastalyeva,T., Mozhaeva,K., Thompson,S.M., Clark,J.R., Owens,R.A.",2006-11-14T00:00:00Z,,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,,,,,Solanum tuberosum,,,,"Potato spindle tuber viroid strain Niva-95, complete genome"
EF044303.1,,"Kastalyeva,T., Mozhaeva,K., Thompson,S.M., Clark,J.R., Owens,R.A.",2006-11-14T00:00:00Z,,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,358,GenBank,complete,,,,,,,Solanum tuberosum,,,,"Potato spindle tuber viroid strain Bugry-97, complete genome"
EF044304.1,,"Kastalyeva,T., Mozhaeva,K., Thompson,S.M., Clark,J.R., Owens,R.A.",2006-11-14T00:00:00Z,,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,358,GenBank,complete,,,,,,,Solanum tuberosum,,,,"Potato spindle tuber viroid strain Onega-Premier-94, complete genome"
EF044305.1,,"Kastalyeva,T., Mozhaeva,K., Thompson,S.M., Clark,J.R., Owens,R.A.",2006-11-14T00:00:00Z,,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,,,,,Solanum tuberosum,,,,"Potato spindle tuber viroid strain Samara-97-3, complete genome"
EF088658.1,,"Di Serio,F., Alioto,D., Ragozzino,A., Giunchedi,L., Flores,R.",2006-11-13T00:00:00Z,AD-GD1 (Golden Delicious 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,306,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-02, complete genome"
EF088659.1,,"Di Serio,F., Alioto,D., Ragozzino,A., Giunchedi,L., Flores,R.",2006-11-13T00:00:00Z,AD-GD1 (Golden Delicious 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,306,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-03, complete genome"
EF088660.1,,"Di Serio,F., Alioto,D., Ragozzino,A., Giunchedi,L., Flores,R.",2006-11-13T00:00:00Z,AD-GD1 (Golden Delicious 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-04, complete genome"
EF088661.1,,"Di Serio,F., Alioto,D., Ragozzino,A., Giunchedi,L., Flores,R.",2006-11-13T00:00:00Z,AD-RG 1 (Royal Gala 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,306,GenBank,complete,,,,Italy: Trentino Alto-Adige,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-05, complete genome"
EF088662.1,,"Di Serio,F., Malfitano,M., Alioto,D., Ragozzino,A., Flores,R.",2006-11-13T00:00:00Z,AD-A1 (Annurca 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-06, complete genome"
EF088663.1,,"Di Serio,F., Malfitano,M., Alioto,D., Ragozzino,A., Flores,R.",2006-11-13T00:00:00Z,AD-A1 (Annurca 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-07, complete genome"
EF088664.1,,"Di Serio,F., Malfitano,M., Alioto,D., Ragozzino,A., Flores,R.",2006-11-13T00:00:00Z,AD-A1 (Annurca 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-08, complete genome"
EF088665.1,,"Di Serio,F., Malfitano,M., Alioto,D., Ragozzino,A., Flores,R.",2006-11-13T00:00:00Z,AD-A1 (Annurca 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-09, complete genome"
EF088666.1,,"Di Serio,F., Malfitano,M., Alioto,D., Ragozzino,A., Flores,R.",2006-11-13T00:00:00Z,AD-A1 (Annurca 1),Apple dimple fruit viroid,Apscaviroid,Pospiviroidae,ssRNA,307,GenBank,complete,,,,Italy: Campania,Italy,,Malus pumila,,,,"Apple dimple fruit viroid variant ADFVd-10, complete genome"
EF015581.1,,"Monger,W.A., Mumford,R.",2006-10-30T00:00:00Z,,Columnea latent viroid,Pospiviroid,Pospiviroidae,ssRNA,371,GenBank,complete,,,,Portugal,Portugal,,,,,,"Columnea latent viroid, complete genome"
AB279768.1,,"Matsushita,Y., Tsukiboshi,T., Ito,Y., Chikuo,Y.",2006-10-27T00:00:00Z,,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Japan:Ibaraki,Japan,,Chrysanthemum x morifolium,,2005,,"Chrysanthemum stunt viroid genomic RNA, complete genome, strain: 3"
AB279769.1,,"Matsushita,Y., Tsukiboshi,T., Ito,Y., Chikuo,Y.",2006-10-27T00:00:00Z,,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Japan:Ibaraki,Japan,,Chrysanthemum x morifolium,,2005,,"Chrysanthemum stunt viroid genomic RNA, complete genome, strain: 4"
AB279770.1,,"Matsushita,Y., Tsukiboshi,T., Ito,Y., Chikuo,Y.",2006-10-27T00:00:00Z,,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Japan,Japan,,Chrysanthemum yoshinaganthum,,2005,,"Chrysanthemum stunt viroid genomic RNA, complete genome, strain: 6"
AB279771.1,,"Matsushita,Y., Tsukiboshi,T., Ito,Y., Chikuo,Y.",2006-10-27T00:00:00Z,,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Japan,Japan,,Chrysanthemum x morifolium,,2005,,"Chrysanthemum stunt viroid genomic RNA, complete genome, strain: 7"
DQ923058.1,,"Tangkanchanapas,P., Kirdpipat,W., Reanwarakorn,K.",2006-10-04T00:00:00Z,,Columnea latent viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,,,,,,,,"Columnea latent viroid clone PQ-49, complete genome"
DQ923059.1,,"Tangkanchanapas,P., Kirdpipat,W., Reanwarakorn,K.",2006-10-04T00:00:00Z,,Columnea latent viroid,Pospiviroid,Pospiviroidae,ssRNA,369,GenBank,complete,,,,,,,,,,,"Columnea latent viroid clone PQ-430, complete genome"
DQ923060.1,,"Tangkanchanapas,P., Kirdpipat,W., Reanwarakorn,K.",2006-10-04T00:00:00Z,,Columnea latent viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,,,,,,,,"Columnea latent viroid clone PQ-720, complete genome"
DQ923061.1,,"Tangkanchanapas,P., Kirdpipat,W., Reanwarakorn,K.",2006-10-04T00:00:00Z,,Columnea latent viroid,Pospiviroid,Pospiviroidae,ssRNA,369,GenBank,complete,,,,,,,,,,,"Columnea latent viroid clone PQ-728, complete genome"
DQ371432.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 3HSVd2-3, complete genome"
DQ371433.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 3HSVd2-14, complete genome"
DQ371434.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 4HSVd2-2, complete genome"
DQ371435.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,299,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 3HSVd2-11, complete genome"
DQ371436.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 5HSVd2-9, complete genome"
DQ371437.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 5HSVd2-10, complete genome"
DQ371438.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 7HSVd2-2, complete genome"
DQ371439.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 7HSVd2-4, complete genome"
DQ371440.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 10HSVd2-6, complete genome"
DQ371441.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 11HSVd2-5, complete genome"
DQ371442.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 11HSVd2-7, complete genome"
DQ371443.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 31HSVd2-1, complete genome"
DQ371444.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 31HSVd2-2, complete genome"
DQ371445.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 48HSVd2-12, complete genome"
DQ371446.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,300,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 62HSVd2-4, complete genome"
DQ371447.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 67HSVd2-1, complete genome"
DQ371448.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 67HSVd2-3, complete genome"
DQ371449.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 67HSVd2-6, complete genome"
DQ371450.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone 67HSVd 2-8, complete genome"
DQ371451.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone He HSVd2-6, complete genome"
DQ371452.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone He HSVd2-2, complete genome"
DQ371453.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone He HSVd2-3, complete genome"
DQ371454.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone He HSVd2-9, complete genome"
DQ371455.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone He HSVd2-1, complete genome"
DQ371456.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone Tu HSVd 1-13, complete genome"
DQ371457.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone Tu HSVd 1-18, complete genome"
DQ371458.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone Tu HSVd 1-16, complete genome"
DQ371459.1,,"Guo,R., Cheng,Z., Li,S.",2006-09-28T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,China: Beijing,China,,Vitis vinifera,,,,"Hop stunt viroid clone Tu HSVd 2-7, complete genome"
DQ831485.1,,"Ma,X.F., Han,J., Hu,C.H., Li,F., Dai,S.M., Deng,Z.N., Deng,Z., Huang,X., Hu,C., Jiao,L.",2006-08-06T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,371,GenBank,complete,,,,China,China,,Citrus sinensis,,,,"Citrus exocortis viroid strain severe CEV-HN, complete genome"
DQ831486.1,,"Ma,X.F., Han,J., Hu,C.H., Li,F., Dai,S.M., Deng,Z.N., Deng,Z., Huang,X., Hu,C., Jiao,L.",2006-08-06T00:00:00Z,,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,372,GenBank,complete,,,,China,China,,Citrus limon,,,,"Citrus exocortis viroid strain severe CEVd-YN, complete genome"
DQ648600.1,,"Yang,Y.A., Wang,H.Q., Cheng,Z.M., Sano,T., Li,S.F., Yang,Y., Li,S.",2006-07-02T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone L5HSVdP11-1, complete genome"
DQ648601.1,,"Yang,Y.A., Wang,H.Q., Cheng,Z.M., Sano,T., Li,S.F., Yang,Y., Li,S.",2006-07-02T00:00:00Z,,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,,,,,Prunus salicina,,,,"Hop stunt viroid clone L5HSVdP11-10, complete genome"
DQ097183.1,,"Vadamalai,G., Hanold,D., Rezaian,M.A., Randles,J.W.",2006-06-01T00:00:00Z,oil palm variant 297,Coconut cadang-cadang viroid,Cocadviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,1,,,,,,,,"Coconut cadang-cadang viroid isolate oil palm variant 297, complete genome"
DQ097184.1,,"Vadamalai,G., Hanold,D., Rezaian,M.A., Randles,J.W.",2006-06-01T00:00:00Z,oil palm variant 293,Coconut cadang-cadang viroid,Cocadviroid,Pospiviroidae,ssRNA,293,GenBank,complete,,,1,,,,,,,,"Coconut cadang-cadang viroid isolate oil palm variant 293, complete genome"
DQ097185.1,,"Vadamalai,G., Hanold,D., Rezaian,M.A., Randles,J.W.",2006-06-01T00:00:00Z,oil palm variant 270,Coconut cadang-cadang viroid,Cocadviroid,Pospiviroidae,ssRNA,270,GenBank,complete,,,1,,,,,,,,"Coconut cadang-cadang viroid isolate oil palm variant 270, complete genome"
