MT993977.1	MT993977.1
JQ889854.1	MW313713.1
JQ889854.1	MW313716.1
JQ889854.1	MW313718.1
JQ889854.1	MW313062.1
JQ889854.1	MW313662.1
JQ889854.1	MW313701.1
JQ889854.1	MW313719.1
JQ889854.1	MW313720.1
JQ889854.1	MW311594.1
JQ889854.1	MW311919.1
JQ889854.1	MW312068.1
JQ889854.1	MW312958.1
JQ889854.1	MW312959.1
JQ889854.1	MW313095.1
JQ889854.1	MW313730.1
JQ889854.1	MW313770.1
JQ889854.1	MW313721.1
JQ889854.1	MW313722.1
JQ889854.1	MW313724.1
JQ889854.1	MW313459.1
JQ889854.1	MW313728.1
JQ889854.1	MW313731.1
JQ889854.1	MW313732.1
JQ889854.1	MW313733.1
JQ889854.1	MW313736.1
JQ889854.1	MW313737.1
JQ889854.1	MW311725.1
JQ889854.1	MW311745.1
JQ889854.1	MW312158.1
JQ889854.1	MW313738.1
JQ889854.1	MW312876.1
JQ889854.1	MW313094.1
JQ889854.1	MW313735.1
JQ889854.1	MW313817.1
JQ889854.1	MW313739.1
JQ889854.1	MW311922.1
JQ889854.1	MW313740.1
JQ889854.1	MW313741.1
JQ889854.1	MW313743.1
JQ889854.1	MW313745.1
JQ889854.1	MW313746.1
JQ889854.1	MW313747.1
JQ889854.1	MW313748.1
JQ889854.1	MW313749.1
JQ889854.1	MW313752.1
JQ889854.1	MW313711.1
JQ889854.1	MW313753.1
JQ889854.1	MW313755.1
JQ889854.1	MW313756.1
JQ889854.1	MW313758.1
JQ889854.1	MW313759.1
JQ889854.1	MW313761.1
JQ889854.1	MW313764.1
JQ889854.1	MW313766.1
JQ889854.1	MW312866.1
JQ889854.1	MW313788.1
JQ889854.1	MW313767.1
JQ889854.1	MW313768.1
JQ889854.1	MW313774.1
JQ889854.1	MW313775.1
JQ889854.1	MW313776.1
JQ889854.1	MW313777.1
JQ889854.1	MW313778.1
JQ889854.1	MW313779.1
JQ889854.1	MW313780.1
JQ889854.1	MW313782.1
JQ889854.1	MW313684.1
JQ889854.1	MW313784.1
JQ889854.1	MW313706.1
JQ889854.1	MW313786.1
JQ889854.1	MW313787.1
JQ889854.1	MW313789.1
JQ889854.1	MW313790.1
JQ889854.1	MW313791.1
JQ889854.1	MW313792.1
JQ889854.1	MW313793.1
JQ889854.1	MW313795.1
JQ889854.1	MW313796.1
JQ889854.1	MW313797.1
JQ889854.1	MW313798.1
JQ889854.1	MW313045.1
JQ889854.1	MW313823.1
JQ889854.1	MW313799.1
JQ889854.1	MW313800.1
JQ889854.1	MW313801.1
JQ889854.1	MW313802.1
JQ889854.1	MW313803.1
JQ889854.1	MW313804.1
JQ889854.1	MW312063.1
JQ889854.1	MW312178.1
JQ889854.1	MW313751.1
JQ889854.1	MW313805.1
JQ889854.1	MW313066.1
JQ889854.1	MW313806.1
JQ889854.1	MW313807.1
JQ889854.1	MW313734.1
JQ889854.1	MW313808.1
JQ889854.1	MW313809.1
JQ889854.1	MW313810.1
JQ889854.1	MW313811.1
JQ889854.1	MW313812.1
JQ889854.1	MW313813.1
JQ889854.1	MW313814.1
JQ889854.1	MW312808.1
JQ889854.1	MW313815.1
JQ889854.1	MW313816.1
JQ889854.1	MW313818.1
JQ889854.1	MW313819.1
JQ889854.1	MW313820.1
JQ889854.1	MW313822.1
JQ889854.1	MW313824.1
JQ889854.1	MW313717.1
JQ889854.1	MW313826.1
JQ889854.1	MW313827.1
JQ889854.1	MW313828.1
JQ889854.1	MW313830.1
JQ889854.1	MW313831.1
JQ889854.1	MW313833.1
JQ889854.1	MW313834.1
JQ889854.1	MW313836.1
JQ889854.1	MW313837.1
JQ889854.1	MW313838.1
JQ889854.1	MW313839.1
JQ889854.1	MW114501.1
JQ889854.1	MW114500.1
JQ889854.1	MN694919.1
JQ889854.1	LC523658.1
JQ889854.1	LC523659.1
JQ889854.1	LC523662.1
JQ889854.1	LC523663.1
JQ889854.1	LC523664.1
JQ889854.1	LC523665.1
JQ889854.1	LC523666.1
JQ889854.1	LC523668.1
JQ889854.1	LC523669.1
JQ889854.1	LC523670.1
JQ889854.1	LC523671.1
JQ889854.1	LC523672.1
JQ889854.1	LC523673.1
JQ889854.1	LC523674.1
JQ889854.1	LC523675.1
JQ889854.1	MW312177.1
JQ889854.1	LC523676.1
JQ889854.1	LC523678.1
JQ889854.1	MK993567.1
JQ889854.1	DQ308560.1
JQ889854.1	MN055490.1
JQ889854.1	HQ454919.1
JQ889854.1	HQ454921.1
JQ889854.1	MN092715.1
JQ889854.1	MK848324.1
JQ889854.1	LC388852.1
JQ889854.1	LC388853.1
JQ889854.1	LC388854.1
JQ889854.1	LC388855.1
JQ889854.1	LC388856.1
JQ889854.1	LC388857.1
JQ889854.1	LC388858.1
JQ889854.1	KT987925.1
JQ889854.1	LC388862.1
JQ889854.1	LC388859.1
JQ889854.1	LC388861.1
JQ889854.1	MG450358.1
JQ889854.1	LC388860.1
JQ889854.1	MG450357.1
JQ889854.1	KY936873.1
JQ889854.1	KY936874.1
JQ889854.1	KY936875.1
JQ889854.1	KY936876.1
JQ889854.1	KY936877.1
JQ889854.1	MW312778.1
JQ889854.1	KY936878.1
JQ889854.1	KY936880.1
JQ889854.1	KY936881.1
JQ889854.1	KY936882.1
JQ889854.1	KY936883.1
JQ889854.1	KY936884.1
JQ889854.1	KY936885.1
JQ889854.1	MF140246.1
JQ889854.1	MF140247.1
JQ889854.1	MF140248.1
JQ889854.1	MF140249.1
JQ889854.1	MF140251.1
JQ889854.1	MF140250.1
JQ889854.1	MF140252.1
JQ889854.1	MF140253.1
JQ889854.1	MF140254.1
JQ889854.1	HQ639699.1
JQ889854.1	GQ853457.1
JQ889854.1	GQ853458.1
JQ889854.1	GQ853459.1
JQ889854.1	GQ853460.1
JQ889854.1	GQ853461.1
JQ889854.1	GQ853462.1
JQ889854.1	GQ853463.1
JQ889854.1	GQ853464.1
JQ889854.1	GQ853465.1
JQ889854.1	GQ853466.1
JQ889854.1	GQ853467.1
JQ889854.1	GQ853468.1
JQ889854.1	GQ853469.1
JQ889854.1	KR611334.1
JQ889854.1	KR611335.1
JQ889854.1	KR611336.1
JQ889854.1	KR611337.1
JQ889854.1	KR611338.1
JQ889854.1	KY936879.1
JQ889854.1	KR611341.1
JQ889854.1	KR611352.1
JQ889854.1	KR611354.1
JQ889854.1	KR611376.1
JQ889854.1	KR611342.1
JQ889854.1	AF459004.1
JQ889854.1	KR611343.1
JQ889854.1	JQ889851.1
JQ889854.1	JQ889852.1
JQ889854.1	KR611345.1
JQ889854.1	KR611346.1
JQ889854.1	KR611347.1
JQ889854.1	KR611348.1
JQ889854.1	KR611349.1
JQ889854.1	KR611350.1
JQ889854.1	KR611351.1
JQ889854.1	KR611344.1
JQ889854.1	KR611357.1
JQ889854.1	KR611358.1
JQ889854.1	KR611359.1
JQ889854.1	KR611360.1
JQ889854.1	KR611361.1
JQ889854.1	KR611362.1
JQ889854.1	KR611363.1
JQ889854.1	KR611364.1
JQ889854.1	KR611365.1
JQ889854.1	KR611366.1
JQ889854.1	KR611368.1
JQ889854.1	KR611369.1
JQ889854.1	KR611370.1
JQ889854.1	KR611371.1
JQ889854.1	KR611372.1
JQ889854.1	KR611373.1
JQ889854.1	KR611375.1
JQ889854.1	KF683199.1
JQ889854.1	KF683200.1
JQ889854.1	KF049417.1
JQ889854.1	KC810007.1
JQ889854.1	KC810006.1
JQ889854.1	KC810008.1
JQ889854.1	MK977647.1
JQ889854.1	KC810009.1
JQ889854.1	HQ454932.1
JQ889854.1	HQ454937.1
JQ889854.1	GU481090.1
JQ889854.1	GQ396665.1
JQ889854.1	JQ889839.1
JQ889854.1	JQ889842.1
JQ889854.1	JQ889843.1
JQ889854.1	JQ889844.1
JQ889854.1	JQ889845.1
JQ889854.1	JQ889846.1
JQ889854.1	KR611353.1
JQ889854.1	JQ889847.1
JQ889854.1	JQ889848.1
JQ889854.1	JQ889849.1
JQ889854.1	JQ889853.1
JQ889854.1	JQ806338.1
JQ889854.1	FR851463.1
JQ889854.1	HQ639697.1
JQ889854.1	HQ639698.1
JQ889854.1	HQ639700.1
JQ889854.1	HQ639701.1
JQ889854.1	HQ456944.1
JQ889854.1	HQ454920.1
JQ889854.1	KM204317.1
JQ889854.1	HQ454922.1
JQ889854.1	HQ454923.1
JQ889854.1	HQ454924.1
JQ889854.1	HQ454925.1
JQ889854.1	HQ454926.1
JQ889854.1	HQ454927.1
JQ889854.1	HQ454928.1
JQ889854.1	HQ454929.1
JQ889854.1	HQ454930.1
JQ889854.1	HQ454931.1
JQ889854.1	HQ454933.1
JQ889854.1	HQ452399.1
JQ889854.1	HQ452401.1
JQ889854.1	HQ452400.1
JQ889854.1	HQ452402.1
JQ889854.1	HQ452403.1
JQ889854.1	HQ452407.1
JQ889854.1	HQ452408.1
JQ889854.1	HQ452415.1
JQ889854.1	HQ452416.1
JQ889854.1	HQ452406.1
JQ889854.1	HQ452404.1
JQ889854.1	HQ452405.1
JQ889854.1	HQ452413.1
JQ889854.1	HQ452414.1
JQ889854.1	HQ452410.1
JQ889854.1	HQ452409.1
JQ889854.1	HQ452412.1
JQ889854.1	HQ452411.1
JQ889854.1	HM753555.1
JQ889854.1	GQ131572.1
JQ889854.1	FJ872824.1
JQ889854.1	FJ872825.1
JQ889854.1	FJ797614.1
JQ889854.1	EU879914.1
JQ889854.1	EU879918.1
JQ889854.1	EU879919.1
JQ889854.1	EU879920.1
JQ889854.1	EU879921.1
JQ889854.1	EU879922.1
JQ889854.1	EU879924.1
JQ889854.1	EU879925.1
JQ889854.1	EU879926.1
JQ889854.1	EU862230.1
JQ889854.1	EU257478.1
JQ889854.1	EF626530.1
JQ889854.1	EF459697.1
JQ889854.1	EF459698.1
JQ889854.1	EF459699.1
JQ889854.1	EF459701.1
JQ889854.1	DQ308556.1
JQ889854.1	DQ308557.1
JQ889854.1	DQ859013.1
JQ889854.1	AB746838.1
JQ889854.1	DQ315388.1
JQ889854.1	AY937182.1
JQ889854.1	MW311522.1
JQ889854.1	MW311599.1
JQ889854.1	AY937184.1
JQ889854.1	AY937185.1
JQ889854.1	AY937189.1
JQ889854.1	AY937190.1
JQ889854.1	AY937191.1
JQ889854.1	AY937192.1
JQ889854.1	AY937193.1
JQ889854.1	AY937194.1
JQ889854.1	AY937187.1
JQ889854.1	MW311521.1
JQ889854.1	AY937188.1
JQ889854.1	MW311901.1
JQ889854.1	AY937186.1
JQ889854.1	AY673974.1
JQ889854.1	AY372394.1
JQ889854.1	DQ308555.1
JQ889854.1	AY372398.1
JQ889854.1	AY372400.1
JQ889854.1	AY532801.1
JQ889854.1	KF493732.1
JQ889854.1	JN559764.1
JQ889854.1	AY372397.1
JQ889854.1	AY518939.1
JQ889854.1	DQ308558.1
JQ889854.1	AY518940.1
JQ889854.1	AY492075.1
JQ889854.1	AY492076.1
JQ889854.1	AY492077.1
JQ889854.1	AY492078.1
JQ889854.1	AY492079.1
JQ889854.1	AY492081.1
JQ889854.1	MW312081.1
JQ889854.1	AY492084.1
JQ889854.1	AY493560.1
JQ889854.1	AY360446.1
JQ889854.1	AF483470.1
JQ889854.1	AF483471.1
JQ889854.1	M93685.1
JQ889854.1	AF458994.1
JQ889854.1	AF458995.1
JQ889854.1	AF458996.1
JQ889854.1	MW312004.1
JQ889854.1	AF458998.1
JQ889854.1	AF458999.1
JQ889854.1	AF459000.1
JQ889854.1	AF458990.1
JQ889854.1	AF459001.1
JQ889854.1	MW311993.1
JQ889854.1	AF459002.1
JQ889854.1	AF459003.1
JQ889854.1	MW311983.1
JQ889854.1	HM107845.1
JQ889854.1	HM107846.1
JQ889854.1	HM107847.1
JQ889854.1	HM107848.1
JQ889854.1	MW311636.1
JQ809257.1	JQ809257.1
JQ809258.1	JQ809258.1
JQ809258.1	JQ809264.1
JQ809261.1	JQ809261.1
JQ809263.1	JQ809263.1
JQ809265.1	JQ809265.1
JQ809266.1	JQ809266.1
KF562706.1	KF562706.1
KF562706.1	KF562704.1
KF562706.1	KF562705.1
KF417554.1	KF417554.1
KF417554.1	MK212066.1
KF417554.1	MK212069.1
KF417554.1	MK212072.1
KF417554.1	MK212080.1
KF417554.1	EF151294.1
KF417554.1	KF417551.1
KF417554.1	HM185107.1
KF417554.1	HM185110.1
JX478671.2	JX478671.2
JX478716.2	JX478716.2
JX478828.2	JX478828.2
JX478828.2	JX478968.2
JX478828.2	JX479340.2
JX478888.2	JX478888.2
JX478931.2	JX478931.2
JX479333.1	JX479333.1
JX479337.2	JX479337.2
JX479733.1	JX479733.1
JX479733.1	JX479740.1
JX479733.1	JX480253.1
JX479733.1	JX480348.1
JN377886.1	JN377886.1
JN377886.1	MK766391.1
JN377886.1	MK766392.1
JN377886.1	MK766393.1
JN377886.1	MK766394.1
JN377886.1	MK766397.1
JN377886.1	MK766401.1
JN377886.1	MK766403.1
JN377886.1	MK766404.1
JN377886.1	MK766406.1
JN377886.1	MK766407.1
JN377886.1	MK766409.1
JN377886.1	JN377825.1
JN377886.1	JN377826.1
JN377886.1	JN377827.1
JN377886.1	JN377829.1
JN377886.1	JN377830.1
JN377886.1	JN377831.1
JN377886.1	JN377833.1
JN377886.1	JN377834.1
JN377886.1	JN377836.1
JN377886.1	JN377838.1
JN377886.1	JN377840.1
JN377886.1	JN377841.1
JN377886.1	JN377842.1
JN377886.1	JN377843.1
JN377886.1	JN377844.1
JN377886.1	JN377846.1
JN377886.1	JN377847.1
JN377886.1	JN377851.1
JN377886.1	JN377852.1
JN377886.1	JN377853.1
JN377886.1	JN377854.1
JN377886.1	JN377855.1
JN377886.1	JN377857.1
JN377886.1	JN377859.1
JN377886.1	JN377861.1
JN377886.1	JN377862.1
JN377886.1	JN377864.1
JN377886.1	JN377865.1
JN377886.1	JN377866.1
JN377886.1	JN377867.1
JN377886.1	JN377868.1
JN377886.1	JN377869.1
JN377886.1	JN377870.1
JN377886.1	JN377872.1
JN377886.1	JN377876.1
JN377886.1	JN377877.1
JN377886.1	JN377878.1
JN377886.1	JN377879.1
JN377886.1	JN377880.1
JN377886.1	JN377881.1
JN377886.1	JN377882.1
JN377886.1	JN377883.1
JN377886.1	JN377884.1
JN377886.1	JN377885.1
JN377886.1	JN377888.1
JN377886.1	JN377889.1
JN377886.1	JN377890.1
JN377886.1	JN377891.1
JN377886.1	DQ222044.1
JN377886.1	DQ222045.1
JN377886.1	DQ222048.1
JN377886.1	DQ222050.1
JN377886.1	DQ222051.1
JN377886.1	DQ222061.1
JN377886.1	DQ222082.1
JN377886.1	DQ222084.1
JN377886.1	DQ222085.1
JN377886.1	DQ222087.1
JN377886.1	DQ222088.1
JN377886.1	DQ222089.1
JN377886.1	DQ222091.1
JN377886.1	DQ222092.1
JN377886.1	DQ222093.1
JN377886.1	DQ222094.1
JN377886.1	DQ222095.1
JN377886.1	DQ222096.1
JN377886.1	DQ222098.1
JN377886.1	DQ222100.1
JN377886.1	DQ222101.1
JN377886.1	DQ222102.1
JN377886.1	AJ550911.1
JN377886.1	AJ550912.1
JN377886.1	NC_003636.1
JN377886.1	LC579922.1
JN377886.1	DQ222067.1
JN377886.1	MK766396.1
JN377886.1	MH974830.1
JN377886.1	MK212034.1
JN377886.1	MK212036.1
JN377886.1	MK212038.1
JN377886.1	MK212039.1
JN377886.1	MK212049.1
JN377886.1	MK212050.1
JN377886.1	MK212052.1
JN377886.1	MK212053.1
JN377886.1	MK212054.1
JN377886.1	MK212055.1
JN377886.1	MK212058.1
JN377886.1	MK212086.1
JN377886.1	MK212035.1
JN377886.1	MK212037.1
JN377886.1	MK212040.1
JN377886.1	MK212041.1
JN377886.1	MK212042.1
JN377886.1	MK212043.1
JN377886.1	MK212044.1
JN377886.1	MK212046.1
JN377886.1	MK212047.1
JN377886.1	MK212048.1
JN377886.1	MK212051.1
JN377886.1	MK212089.1
JN377886.1	MK212057.1
JN377886.1	MK212059.1
JN377886.1	MK212033.1
JN377886.1	MK212056.1
JN377886.1	MK212060.1
JN377886.1	MK212062.1
JN377886.1	MK212064.1
JN377886.1	MK212073.1
JN377886.1	MK212074.1
JN377886.1	MK212075.1
JN377886.1	MK212076.1
JN377886.1	MK212077.1
JN377886.1	MK212081.1
JN377886.1	MK212065.1
JN377886.1	MK212084.1
JN377886.1	MK212085.1
JN377886.1	MK212090.1
JN377886.1	MK212091.1
JN377886.1	MK212092.1
JN377886.1	MK212093.1
JN377886.1	MG788240.1
JN377886.1	MK766400.1
JN377886.1	MG788241.1
JN377886.1	MG788243.1
JN377886.1	MG788245.1
JN377886.1	MG788246.1
JN377886.1	MG788247.1
JN377886.1	MG788249.1
JN377886.1	MF574159.1
JN377886.1	FM955277.1
JN377886.1	MG788242.1
JN377886.1	MG788244.1
JN377886.1	MF574156.1
JN377886.1	MF574157.1
JN377886.1	MF574158.1
JN377886.1	KY355191.1
JN377886.1	LC311884.1
JN377886.1	MK212061.1
JN377886.1	KY355242.1
JN377886.1	KY355243.1
JN377886.1	KY355246.1
JN377886.1	KY355247.1
JN377886.1	KY355252.1
JN377886.1	KY355253.1
JN377886.1	KY355254.1
JN377886.1	KY355255.1
JN377886.1	KY355256.1
JN377886.1	KY355258.1
JN377886.1	KY355260.1
JN377886.1	KY355288.1
JN377886.1	JF927895.1
JN377886.1	GU825982.1
JN377886.1	GU825984.1
JN377886.1	GU825985.1
JN377886.1	EF591866.1
JN377886.1	EF591870.1
JN377886.1	EF151293.1
JN377886.1	DQ222054.1
JN377886.1	KY310586.1
JN377886.1	KY310587.1
JN377886.1	KU048789.1
JN377886.1	KU048794.1
JN377886.1	KU048795.1
JN377886.1	JN377832.1
JN377886.1	JN377845.1
JN377886.1	JN377849.1
JN377886.1	JN377848.1
JN377886.1	JN377856.1
JN377886.1	JN377860.1
JN377886.1	JN377858.1
JN377886.1	JN377873.1
JN377886.1	JN377874.1
JN377886.1	JF898792.1
JN377886.1	JF898799.1
JN377886.1	JF898821.1
JN377886.1	JF898832.1
JN377886.1	JF898833.1
JN377886.1	JF927896.1
JN377886.1	JF927898.1
JN377886.1	EF591868.1
JN377886.1	HM185114.1
JN377886.1	GQ872125.1
JN377886.1	GQ872126.1
JN377886.1	GQ872130.1
JN377886.1	GQ872131.1
JN377886.1	GQ872132.1
JN377886.1	EU708825.1
JN377886.1	EU708826.1
JN377886.1	DQ680760.1
JN377886.1	DQ680763.1
JN377886.1	EU708830.1
JN377886.1	EU708831.1
JN377886.1	EU708843.1
JN377886.1	HQ342885.1
JN377886.1	EU708845.1
JN377886.1	DQ680736.1
JN377886.1	DQ680738.1
JN377886.1	DQ680740.1
JN377886.1	DQ680741.1
JN377886.1	DQ680744.1
JN377886.1	DQ680745.1
JN377886.1	KY355164.1
JN377886.1	JF898817.1
JN377886.1	DQ680746.1
JN377886.1	DQ680747.1
JN377886.1	DQ680748.1
JN377886.1	DQ680772.1
JN377886.1	DQ680805.1
JN377886.1	EF151297.1
JN377886.1	DQ839564.1
JN377886.1	DQ222057.1
JN377886.1	DQ222058.1
JN377886.1	DQ222060.1
JN377886.1	DQ222069.1
JN377886.1	DQ222080.1
JN377886.1	DQ222086.1
JN377886.1	DQ222090.1
JN377886.1	DQ222097.1
JN377886.1	DQ222099.1
JN377886.1	DQ222104.1
JN377886.1	JN377887.1
JN377886.1	DQ222103.1
JN377886.1	AJ550909.1
JN377886.1	AF170514.1
JN377886.1	AF170517.1
DQ680778.1	DQ680778.1
DQ680778.1	DQ680773.1
DQ680778.1	DQ680775.1
DQ680778.1	DQ680777.1
DQ680778.1	DQ680779.1
DQ680778.1	DQ680780.1
AB118845.1	AB118845.1
AB118845.1	AY648952.1
AB118845.1	MN401236.1
AB118845.1	AY648953.1
AB118845.1	AY648954.1
AB118845.1	AY648955.1
AB118845.1	AB118844.1
AB118845.1	AB118841.1
AB118845.1	AB118842.1
AB118845.1	AB118847.1
AB118845.1	AB118843.1
U81988.1	U81988.1
NC_035620.1	NC_035620.1
NC_027432.1	NC_027432.1
NC_020160.1	NC_020160.1
NC_012127.1	NC_012127.1
NC_012127.1	MG767213.1
NC_012127.1	LC068970.1
NC_012127.1	FJ151371.1
NC_010165.1	NC_010165.1
NC_010165.1	MT883222.1
NC_010165.1	MT883223.1
NC_010165.1	MT883224.1
NC_010165.1	MT883225.1
NC_010165.1	MT883226.1
NC_010165.1	LC596500.1
NC_010165.1	MN640600.1
NC_010165.1	MN640601.1
NC_010165.1	MN640602.1
NC_010165.1	MN640603.1
NC_010165.1	MF477857.1
NC_010165.1	MF477860.1
NC_010165.1	MF477861.1
NC_010165.1	MF477862.1
NC_010165.1	MF477865.1
NC_010165.1	MF477867.1
NC_010165.1	MF477874.1
NC_010165.1	JQ348924.1
NC_010165.1	JQ348925.1
NC_010165.1	JQ348926.1
NC_010165.1	HM042750.1
NC_010165.1	HM042751.1
NC_010165.1	HM042752.1
NC_010165.1	HM042753.1
NC_010165.1	HM042754.1
NC_010165.1	HM042755.1
NC_010165.1	EU433392.1
NC_010165.1	MN885657.1
NC_010165.1	JQ348927.1
NC_010165.1	JQ348928.1
NC_010165.1	GQ466068.1
NC_004359.1	NC_004359.1
NC_004359.1	MF804514.1
NC_004359.1	KT725634.1
NC_004359.1	LC006863.1
NC_001920.1	NC_001920.1
NC_001920.1	KX966258.1
NC_001920.1	KX966259.1
NC_001920.1	KX966261.1
NC_001920.1	KX966262.1
NC_001920.1	KU880713.1
NC_001920.1	KF007305.1
NC_001920.1	KF007306.1
NC_001920.1	KF007307.1
NC_001920.1	KF007312.1
NC_001920.1	KP010007.1
NC_001920.1	KC427099.1
NC_001920.1	KC427100.1
NC_001920.1	EU682452.1
NC_001920.1	DQ371462.1
NC_001920.1	DQ371463.1
NC_001920.1	DQ371464.1
NC_001920.1	DQ371465.1
NC_001920.1	DQ371466.1
NC_001920.1	DQ371468.1
NC_001920.1	KX966260.1
NC_001920.1	KF007308.1
NC_001920.1	KF007311.1
NC_001920.1	KF007313.1
NC_001920.1	KJ466326.1
NC_001920.1	KP010006.1
NC_001920.1	DQ371469.1
NC_001920.1	DQ371467.1
NC_003682.1	NC_003682.1
NC_003682.1	HQ727541.1
NC_003682.1	HQ727542.1
NC_003682.1	HQ727543.1
NC_003682.1	HQ727544.1
NC_003682.1	HQ727545.1
NC_003682.1	HQ727546.1
NC_003682.1	HQ727547.1
NC_003683.1	NC_003683.1
NC_003683.1	MK477628.1
NC_003683.1	HQ727548.1
NC_003683.1	MK477627.1
NC_003882.1	NC_003882.1
NC_001471.1	NC_001471.1
NC_003612.1	NC_003612.1
NC_003612.1	LC424185.1
NC_003612.1	LC177112.1
NC_003612.1	KF916048.1
NC_003612.1	KF916050.1
NC_003612.1	JQ686714.1
NC_003612.1	FJ597916.1
NC_003612.1	FJ597917.1
NC_003612.1	FJ597918.1
NC_003612.1	FJ597919.1
NC_003612.1	FJ597920.1
NC_003612.1	FJ597922.1
NC_003612.1	FJ597923.1
NC_003612.1	FJ597924.1
NC_003612.1	FJ597925.1
NC_003612.1	FJ597926.1
NC_003612.1	FJ597927.1
NC_003612.1	FJ490174.1
NC_003612.1	JQ686717.1
NC_003681.1	NC_003681.1
NC_003681.1	MK477626.1
NC_003681.1	MK477624.1
NC_003681.1	MK477625.1
NC_003681.1	DQ178395.1
NC_003681.1	DQ178397.1
NC_003681.1	DQ178398.1
MT883227.1	MT883227.1
MT883227.1	JQ072089.1
MN598209.1	MN598209.1
MN598209.1	MN598203.1
MN598209.1	MN598206.1
MN598209.1	MN598205.1
MN598209.1	MN598210.1
MN598209.1	MN598211.1
MN598209.1	MN598208.1
MN598209.1	MN598212.1
MN598209.1	MN598214.1
MN598209.1	MN598215.1
MN598209.1	MH012194.1
MN598209.1	MH013320.1
MN598209.1	MG602681.1
MN598209.1	KR264032.1
MK795521.1	MK795521.1
MK795522.1	MK795522.1
MK795522.1	MK795523.1
MK795522.1	MK795588.1
MK795522.1	MK795618.1
MK795522.1	MK795619.1
MK795522.1	MK795620.1
MK795524.1	MK795524.1
MK795524.1	MK795566.1
MK795524.1	MK795598.1
MK795525.1	MK795525.1
MK795526.1	MK795526.1
MK795526.1	NC_003611.1
MK795526.1	MK791751.1
MK795526.1	MK795593.1
MK795526.1	MK795610.1
MK795526.1	MK795630.1
MK795526.1	MK795634.1
MK795526.1	MK876286.1
MK795526.1	EF613181.1
MK795526.1	EF613185.1
MK795526.1	EF613188.1
MK795526.1	EF613192.1
MK795527.1	MK795527.1
MK795527.1	MK795528.1
MK795531.1	MK795531.1
MK795531.1	MK795530.1
MK795532.1	MK795532.1
MK795532.1	MK795563.1
MK795532.1	MK795631.1
MK795534.1	MK795534.1
MK795540.1	MK795540.1
MK795540.1	MK795541.1
MK795540.1	MK795547.1
MK795540.1	MK795636.1
MK795542.1	MK795542.1
MK795542.1	MK795535.1
MK795542.1	MK795543.1
MK795542.1	MK795544.1
MK795542.1	MK795545.1
MK795542.1	MK795609.1
MK795546.1	MK795546.1
MK795546.1	MK795533.1
MK795546.1	MK795567.1
MK795546.1	MK795575.1
MK795551.1	MK795551.1
MK795552.1	MK795552.1
MK795557.1	MK795557.1
MK795561.1	MK795561.1
MK795562.1	MK795562.1
MF817497.1	MF817497.1
MF817497.1	EU931259.1
MF817497.1	MF817494.1
MF817497.1	MF817495.1
MF817497.1	GU825978.1
MF817497.1	GQ260206.1
KY829125.1	KY829125.1
KY829125.1	KY829121.1
KY829125.1	KY829122.1
KY829125.1	KY829124.1
KY829125.1	KC771549.1
KY829125.1	KC771550.1
KY829125.1	KC771552.1
KY829125.1	KY829126.1
KY829125.1	KY829127.1
KY829125.1	KC771544.1
KY829125.1	KC771548.1
KY829125.1	KC771551.1
KY829125.1	EF523828.1
KY829125.1	KC771558.1
KY404214.1	KY404214.1
KY404214.1	NC_003553.1
KY404214.1	MH521287.1
KY404214.1	MH521288.1
KY404214.1	KF007273.1
KY404214.1	FJ746762.1
KY404214.1	KY404209.1
KY404214.1	KY404210.1
KY404214.1	JQ686701.1
KY404214.1	JQ686702.1
KY404214.1	JQ686703.1
KY404214.1	KY404211.1
KY404214.1	MK975820.1
KY404214.1	KY404212.1
KY404214.1	KF007272.1
KY404214.1	KJ489017.1
KY404214.1	KJ489019.1
KY404214.1	JX110705.1
KY404214.1	JX110706.1
KY404214.1	KY081960.1
KY404214.1	KF007275.1
KY404214.1	KF007271.1
KY404214.1	KF007277.1
KY404214.1	KF007278.1
KY404214.1	KF007279.1
KY404214.1	KF007276.1
KY404214.1	KJ019300.1
KY404214.1	KR706469.1
KY404214.1	KJ019301.1
KY404214.1	KJ019303.1
KY404214.1	KJ019304.1
KY404214.1	FJ746808.1
KY404214.1	FJ746809.1
KY404214.1	FJ746812.1
KY404214.1	FJ746814.1
KY404214.1	FJ746816.1
KY404214.1	FJ746817.1
KY404214.1	FJ746818.1
KY404214.1	FJ746820.1
KY404214.1	FJ746821.1
KY404214.1	FJ746823.1
KY404214.1	FJ746825.1
KY404214.1	FJ746827.1
KY404214.1	FJ746829.1
KY404214.1	FJ746830.1
KY404214.1	FJ746832.1
KY404214.1	FJ746836.1
KY404214.1	FJ746837.1
KY404214.1	FJ746838.1
KY404214.1	FJ746839.1
KY404214.1	FJ746840.1
KY404214.1	FJ746842.1
KY404214.1	EU743606.1
KY404214.1	EU743607.1
KY404214.1	EU743608.1
KY404214.1	EU743610.1
KY404214.1	EU743611.1
KY404214.1	EU743612.1
KY404214.1	KJ019302.1
KY404214.1	KF876036.1
KY404214.1	JQ686700.1
KY404214.1	JQ686706.1
KY404214.1	JQ686707.1
KY404214.1	JN008865.1
KY404214.1	FJ746743.1
KY404214.1	FJ746744.1
KY404214.1	FJ746745.1
KY404214.1	FJ746781.1
KY404214.1	FJ746811.1
KY404214.1	FJ746826.1
KY404214.1	FJ746746.1
KY404214.1	FJ746747.1
